Population-name,Population,Transect,Individual,Elevation,Treatment,thermal-limit,CT-value,TL,BL,STAGE,Year,Days,Month,HabTemp,sdhab
Paccha,1700m,Transect2,PACHTN021,P6,28C,Ctmin,7.1,16,5,26,Y2015,5,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACHTN022,P6,28C,Ctmin,7.6,15,5,26,Y2015,5,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACHTN023,P6,28C,Ctmin,7.1,15,5.5,25,Y2015,5,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACHTN024,P6,28C,Ctmin,7.8,18,6,27,Y2015,5,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN001,P6,20C,Ctmin,6.6,24,9,31,Y2015,9,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN002,P6,20C,Ctmin,6.7,19,7,28,Y2015,9,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN003,P6,20C,Ctmin,6.8,15,5,26,Y2015,9,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN004,P6,20C,Ctmin,6.5,19,6.5,28,Y2015,9,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN005,P6,20C,Ctmin,7.6,14,5,25,Y2015,9,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN006,P6,20C,Ctmin,7.4,17,6,26,Y2015,9,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN007,P6,20C,Ctmin,6.4,16,6,28,Y2015,9,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN008,P6,20C,Ctmin,7.3,15,5,26,Y2015,9,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN009,P6,20C,Ctmin,7.6,16,6.5,26,Y2015,9,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN010,P6,20C,Ctmin,7.2,11,5,25,Y2015,9,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN011,P6,20C,Ctmin,7.9,16,6,27,Y2015,9,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN012,P6,20C,Ctmin,8,16,6,26,Y2015,9,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN013,P6,20C,Ctmin,7.1,14,5.5,25,Y2015,7,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN015,P6,20C,Ctmin,7,11,5,25,Y2015,7,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN016,P6,20C,Ctmin,7.6,14,6,26,Y2015,7,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN017,P6,20C,Ctmin,8,18,6,26,Y2015,7,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN020,P6,20C,Ctmin,7.8,16,6,26,Y2015,7,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN021,P6,20C,Ctmin,7.5,18,5,25,Y2015,7,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN022,P6,20C,Ctmin,7.6,12,5,25,Y2015,7,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN023,P6,20C,Ctmin,8.9,13,5,25,Y2015,7,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACLTN024,P6,20C,Ctmin,7,27,9,36,Y2015,7,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN001,P6,24C,Ctmin,8,16,6,26,Y2015,8,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN002,P6,24C,Ctmin,7.7,16,5,26,Y2015,8,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN003,P6,24C,Ctmin,7.3,18,6,27,Y2015,8,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN004,P6,24C,Ctmin,7.5,14,5.5,26,Y2015,8,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN005,P6,24C,Ctmin,7.8,15,5,26,Y2015,8,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN006,P6,24C,Ctmin,8.1,15,5.5,26,Y2015,8,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN007,P6,24C,Ctmin,7.3,12,5,25,Y2015,8,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN008,P6,24C,Ctmin,7.3,15,6,26,Y2015,8,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN009,P6,24C,Ctmin,7.5,19,6,26,Y2015,8,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN010,P6,24C,Ctmin,7.8,13,5,25,Y2015,8,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN011,P6,24C,Ctmin,8.1,14,5,25,Y2015,8,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN012,P6,24C,Ctmin,8.1,14,5,25,Y2015,8,February,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN013,P6,24C,Ctmin,7.9,14,4,25,Y2015,6,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN015,P6,24C,Ctmin,7.6,16,5.5,26,Y2015,6,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN016,P6,24C,Ctmin,8,13,5,25,Y2015,6,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN017,P6,24C,Ctmin,7.4,15,5.5,26,Y2015,6,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN018,P6,24C,Ctmin,6.8,16,6,26,Y2015,6,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN020,P6,24C,Ctmin,7,17,6,26,Y2015,6,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN021,P6,24C,Ctmin,8.1,13,5,25,Y2015,7,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN022,P6,24C,Ctmin,7.7,17,6,26,Y2015,7,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN023,P6,24C,Ctmin,7.2,17,6,28,Y2015,7,March,19.52651,0.02248857
Paccha,1700m,Transect2,PACMIDN024,P6,24C,Ctmin,7.4,17,6,27,Y2015,7,March,19.52651,0.02248857
Saracay,300m,Transect2,SARHTN002,P2,28C,Ctmin,8.1,20,7,29,Y2015,10,February,NA,NA
Saracay,300m,Transect2,SARHTN004,P2,28C,Ctmin,9.3,15,5.5,25,Y2015,10,February,NA,NA
Saracay,300m,Transect2,SARHTN005,P2,28C,Ctmin,9.2,16,5,26,Y2015,10,February,NA,NA
Saracay,300m,Transect2,SARHTN006,P2,28C,Ctmin,9,17,5,28,Y2015,10,February,NA,NA
Saracay,300m,Transect2,SARHTN007,P2,28C,Ctmin,8.5,17,6,27,Y2015,10,February,NA,NA
Saracay,300m,Transect2,SARHTN008,P2,28C,Ctmin,8.9,16,6,28,Y2015,10,February,NA,NA
Saracay,300m,Transect2,SARHTN009,P2,28C,Ctmin,9.4,15,5,25,Y2015,10,February,NA,NA
Saracay,300m,Transect2,SARHTN010,P2,28C,Ctmin,8.9,23,8,33,Y2015,10,February,NA,NA
Saracay,300m,Transect2,SARHTN011,P2,28C,Ctmin,8.7,17,6,28,Y2015,10,February,NA,NA
Saracay,300m,Transect2,SARHTN012,P2,28C,Ctmin,7.9,18,6,28,Y2015,10,February,NA,NA
Saracay,300m,Transect2,SARHTN013,P2,28C,Ctmin,9.1,16,6,27,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARHTN014,P2,28C,Ctmin,8.9,20,7,28,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARHTN015,P2,28C,Ctmin,9.6,14,5,26,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARHTN016,P2,28C,Ctmin,9.4,12,4,25,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARHTN017,P2,28C,Ctmin,8.6,22,7.5,32,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARHTN018,P2,28C,Ctmin,9.6,13,4,25,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARHTN019,P2,28C,Ctmin,8.2,26,9,36,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARHTN020,P2,28C,Ctmin,10,14,5.5,26,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARLTN001,P2,20C,Ctmin,6.9,14,5,25,Y2015,9,February,NA,NA
Saracay,300m,Transect2,SARLTN002,P2,20C,Ctmin,7.4,15,5,25,Y2015,9,February,NA,NA
Saracay,300m,Transect2,SARLTN003,P2,20C,Ctmin,7,14,4.5,25,Y2015,9,February,NA,NA
Saracay,300m,Transect2,SARLTN004,P2,20C,Ctmin,6.5,20,6.5,29,Y2015,9,February,NA,NA
Saracay,300m,Transect2,SARLTN005,P2,20C,Ctmin,9.5,15,5,26,Y2015,9,February,NA,NA
Saracay,300m,Transect2,SARLTN006,P2,20C,Ctmin,7.9,15,5,25,Y2015,9,February,NA,NA
Saracay,300m,Transect2,SARLTN007,P2,20C,Ctmin,8.1,15,5,25,Y2015,9,February,NA,NA
Saracay,300m,Transect2,SARLTN008,P2,20C,Ctmin,7.5,14,5,25,Y2015,9,February,NA,NA
Saracay,300m,Transect2,SARLTN009,P2,20C,Ctmin,6.3,15,5,26,Y2015,9,February,NA,NA
Saracay,300m,Transect2,SARLTN010,P2,20C,Ctmin,7.1,12,5,26,Y2015,9,February,NA,NA
Saracay,300m,Transect2,SARLTN011,P2,20C,Ctmin,7.3,13,5,25,Y2015,9,February,NA,NA
Saracay,300m,Transect2,SARLTN012,P2,20C,Ctmin,7.3,13,5,25,Y2015,9,February,NA,NA
Saracay,300m,Transect2,SARLTN013,P2,20C,Ctmin,7.5,17,6,28,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARLTN014,P2,20C,Ctmin,8.5,14,4.5,25,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARLTN015,P2,20C,Ctmin,8.2,27,9,37,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARLTN016,P2,20C,Ctmin,7.3,18,5,25,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARLTN017,P2,20C,Ctmin,8.3,19,6.5,28,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARLTN018,P2,20C,Ctmin,7.8,18,6,26,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARLTN019,P2,20C,Ctmin,7.7,12,4,25,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARLTN020,P2,20C,Ctmin,7.9,16,5.5,26,Y2015,5,March,NA,NA
Saracay,300m,Transect2,SARMIDN001,P2,24C,Ctmin,9.1,13,4.5,25,Y2015,8,February,NA,NA
Saracay,300m,Transect2,SARMIDN002,P2,24C,Ctmin,9.1,15,5,25,Y2015,8,February,NA,NA
Saracay,300m,Transect2,SARMIDN003,P2,24C,Ctmin,9.2,13,4.5,25,Y2015,8,February,NA,NA
Saracay,300m,Transect2,SARMIDN004,P2,24C,Ctmin,8.6,15,5,26,Y2015,8,February,NA,NA
Saracay,300m,Transect2,SARMIDN005,P2,24C,Ctmin,8.8,24,7,34,Y2015,8,February,NA,NA
Saracay,300m,Transect2,SARMIDN006,P2,24C,Ctmin,8.5,15,5,25,Y2015,8,February,NA,NA
Saracay,300m,Transect2,SARMIDN007,P2,24C,Ctmin,8.6,13,4.5,25,Y2015,8,February,NA,NA
Saracay,300m,Transect2,SARMIDN008,P2,24C,Ctmin,8.6,18,6,27,Y2015,8,February,NA,NA
Saracay,300m,Transect2,SARMIDN009,P2,24C,Ctmin,8.4,13,4,25,Y2015,8,February,NA,NA
Saracay,300m,Transect2,SARMIDN010,P2,24C,Ctmin,9,13,4.5,25,Y2015,8,February,NA,NA
Saracay,300m,Transect2,SARMIDN011,P2,24C,Ctmin,8.5,25,8,36,Y2015,8,February,NA,NA
Saracay,300m,Transect2,SARMIDN012,P2,24C,Ctmin,8.7,14,5,25,Y2015,8,February,NA,NA
Saracay,300m,Transect2,SARMIDN014,P2,24C,Ctmin,8.9,14,5,28,Y2015,6,March,NA,NA
Saracay,300m,Transect2,SARMIDN015,P2,24C,Ctmin,8.3,14,5,28,Y2015,6,March,NA,NA
Saracay,300m,Transect2,SARMIDN016,P2,24C,Ctmin,8.6,13,4.5,25,Y2015,6,March,NA,NA
Saracay,300m,Transect2,SARMIDN017,P2,24C,Ctmin,8.4,15,6,28,Y2015,6,March,NA,NA
Saracay,300m,Transect2,SARMIDN018,P2,24C,Ctmin,8,12,4,25,Y2015,6,March,NA,NA
Saracay,300m,Transect2,SARMIDN019,P2,24C,Ctmin,7.8,25,8,37,Y2015,6,March,NA,NA
Saracay,300m,Transect2,SARMIDN020,P2,24C,Ctmin,7.8,17,6,27,Y2015,6,March,NA,NA
